latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.319859,114.198555,60.0,28800,Asia/Hong_Kong,GMT+8

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),rain_sum (mm),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_min (°C),dew_point_2m_max (°C),wind_speed_10m_mean (m/s),wind_speed_10m_min (m/s),winddirection_10m_dominant (°),precipitation_sum (mm),snowfall_sum (cm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),wind_gusts_10m_mean (m/s),wind_gusts_10m_min (m/s),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration_sum (mm)
2023-09-11,25.5,27.2,24.0,30.2,32.6,28.5,14.40,3.83,9.40,133,14.62,2.72,92,100,44,24.3,23.7,25.0,3.04,1.20,133,14.40,0.00,1007.5,1009.2,1006.0,1000.6,1002.3,999.1,7.19,3.30,93,99,83,2.72
2023-09-12,26.3,29.0,24.4,31.7,35.7,29.6,6.10,4.00,9.70,134,18.85,3.57,90,100,17,24.7,24.1,25.7,2.50,1.12,134,6.10,0.00,1006.8,1008.2,1004.8,1000.0,1001.3,998.0,6.05,3.20,91,99,81,3.57
2023-09-13,26.4,29.0,24.6,31.7,35.6,30.3,5.40,4.34,9.80,119,17.73,3.39,97,100,72,24.9,24.4,25.8,2.76,1.22,119,5.40,0.00,1006.9,1008.3,1005.0,1000.0,1001.5,998.2,6.35,2.90,91,99,82,3.39
2023-09-14,25.4,27.1,24.2,30.9,33.2,29.1,41.20,3.07,7.40,130,6.93,1.42,100,100,100,24.7,24.0,25.8,2.03,1.04,130,41.20,0.00,1007.9,1009.8,1006.9,1001.0,1002.9,1000.0,5.14,3.00,96,99,88,1.42
2023-09-15,25.2,27.4,24.3,29.9,32.4,28.7,10.20,3.70,8.90,86,11.22,2.18,100,100,99,24.1,23.5,24.6,2.78,0.94,86,10.20,0.00,1009.8,1012.2,1007.9,1002.9,1005.3,1001.0,6.57,3.30,94,99,85,2.18
2023-09-16,25.5,27.2,24.3,30.3,32.0,28.9,15.20,3.58,8.30,100,10.63,2.05,92,100,49,24.4,24.1,24.8,2.83,2.11,100,15.20,0.00,1011.2,1013.2,1009.5,1004.3,1006.3,1002.6,6.54,5.00,94,99,86,2.05
2023-09-17,26.2,27.6,25.1,31.5,33.8,30.2,1.70,3.92,9.40,104,15.65,2.98,69,100,29,24.7,24.0,25.5,2.39,1.17,104,1.70,0.00,1011.1,1012.9,1009.8,1004.2,1006.0,1002.9,5.85,2.30,91,97,85,2.98
2023-09-18,26.8,29.6,24.3,33.0,36.7,29.5,2.20,3.04,8.10,102,20.69,4.04,33,86,0,25.0,23.8,25.9,1.57,0.28,102,2.20,0.00,1011.6,1013.4,1010.2,1004.7,1006.5,1003.3,4.26,2.10,90,97,78,4.04
2023-09-19,27.1,30.5,24.8,33.7,39.1,30.5,0.50,2.64,6.50,107,21.30,4.28,37,100,1,25.3,24.5,26.3,1.32,0.22,107,0.50,0.00,1011.8,1013.7,1010.4,1005.0,1006.9,1003.6,3.91,2.40,90,98,74,4.28
2023-09-20,27.8,30.2,25.6,34.3,36.9,31.3,1.10,1.93,4.70,159,18.68,3.83,19,44,0,25.2,24.1,26.0,1.08,0.22,159,1.10,0.00,1011.2,1013.3,1008.9,1004.3,1006.5,1002.1,3.06,0.90,86,97,70,3.83
2023-09-21,27.8,31.5,25.3,34.7,39.9,31.4,1.80,1.96,5.70,263,19.51,4.03,30,93,1,25.7,24.9,26.9,1.07,0.32,263,1.80,0.00,1010.7,1012.9,1008.9,1003.9,1006.1,1002.1,3.08,1.10,89,99,72,4.03
2023-09-22,26.7,30.8,23.4,32.5,38.8,27.2,5.20,3.21,7.50,48,17.78,3.56,53,97,8,24.8,22.4,25.9,1.93,0.70,48,5.20,0.00,1010.9,1013.3,1009.1,1004.0,1006.4,1002.3,5.10,1.90,89,99,75,3.56
2023-09-23,27.3,30.2,24.3,32.4,35.9,29.2,0.70,4.60,10.50,72,20.47,4.15,19,82,2,24.3,23.2,25.0,2.71,1.24,72,0.70,0.00,1010.8,1012.5,1008.7,1003.9,1005.6,1001.9,6.25,2.90,84,95,72,4.15
2023-09-24,27.2,29.7,24.7,31.8,35.0,28.1,5.60,6.01,13.30,74,18.53,3.71,41,100,2,24.8,23.5,25.6,4.23,2.61,74,5.60,0.00,1010.2,1012.2,1008.1,1003.3,1005.3,1001.3,9.48,7.10,87,96,76,3.71
2023-09-25,27.8,29.9,25.9,32.1,35.3,29.5,1.40,5.61,12.50,82,21.13,4.38,25,96,0,24.8,24.0,25.4,4.66,3.85,82,1.40,0.00,1010.3,1011.9,1008.8,1003.5,1005.0,1002.0,10.22,8.40,84,91,74,4.38
2023-09-26,27.7,29.7,26.0,32.1,34.6,29.9,1.20,6.15,13.50,84,20.53,4.19,21,55,0,24.8,24.2,25.6,4.55,2.72,84,1.20,0.00,1010.9,1012.9,1009.3,1004.0,1006.0,1002.5,10.08,6.30,84,91,74,4.19
2023-09-27,28.1,30.5,26.8,32.9,35.8,30.2,0.60,4.90,11.10,82,20.98,4.47,56,100,4,24.5,23.7,25.3,3.46,1.25,82,0.60,0.00,1010.7,1012.3,1008.7,1003.8,1005.5,1001.9,7.88,3.00,81,91,67,4.47
2023-09-28,27.5,29.9,25.4,32.3,35.0,30.2,2.30,5.81,13.00,74,19.41,3.98,75,100,39,24.3,23.5,25.1,3.06,1.14,74,2.30,0.00,1011.6,1013.4,1009.8,1004.8,1006.5,1003.0,7.35,3.20,83,92,72,3.98
2023-09-29,27.2,29.7,25.5,32.3,36.0,29.2,2.60,4.78,9.60,70,18.19,3.69,42,99,1,24.6,23.7,25.9,2.74,1.20,70,2.60,0.00,1012.3,1014.4,1011.0,1005.4,1007.5,1004.1,6.68,2.50,86,93,74,3.69
2023-09-30,27.7,30.8,24.8,33.8,37.8,30.0,1.80,2.04,6.70,22,18.85,3.89,25,98,1,24.8,23.6,25.8,1.22,0.54,22,1.80,0.00,1010.8,1012.8,1008.6,1004.0,1005.9,1001.8,3.52,1.60,85,95,70,3.89
2023-10-01,27.2,31.4,24.1,32.6,37.6,29.7,4.00,4.00,9.30,80,19.92,4.18,39,100,0,24.3,22.9,25.5,2.15,0.14,80,4.00,0.00,1010.1,1011.8,1008.4,1003.2,1004.9,1001.6,5.85,1.80,85,98,61,4.18
2023-10-02,27.3,29.6,25.5,31.7,34.6,29.7,2.00,6.01,12.90,83,19.61,4.04,54,100,4,24.0,23.5,24.8,3.70,1.22,83,2.00,0.00,1011.7,1013.4,1009.9,1004.8,1006.5,1003.1,8.35,3.70,82,92,73,4.04
2023-10-03,27.6,30.4,24.9,33.3,37.4,30.1,2.40,2.92,6.90,199,17.76,3.71,44,100,13,24.5,23.6,25.6,1.49,0.14,199,2.40,0.00,1010.9,1012.8,1008.9,1004.0,1005.9,1002.1,3.98,2.10,84,93,68,3.71
2023-10-04,29.0,33.4,25.6,34.2,39.4,30.0,1.00,3.69,7.50,329,19.78,4.46,58,100,7,24.4,22.8,25.9,2.48,0.98,329,1.00,0.00,1009.5,1011.5,1007.3,1002.6,1004.7,1000.5,6.03,2.70,78,93,55,4.46
2023-10-05,28.0,31.6,24.7,31.5,36.4,27.4,0.00,4.55,11.60,354,19.48,4.81,89,100,7,22.1,19.3,24.5,3.39,1.53,354,0.00,0.00,1007.8,1009.7,1005.7,1001.0,1002.8,999.0,8.08,4.10,71,91,57,4.81
2023-10-06,26.5,30.0,23.9,27.9,33.0,24.0,0.00,5.22,10.70,5,15.88,4.60,97,100,80,19.2,15.9,21.9,4.10,2.73,5,0.00,0.00,1008.5,1010.4,1006.8,1001.6,1003.6,1000.0,9.20,6.60,65,89,55,4.60
2023-10-07,22.0,23.7,20.2,22.4,24.7,20.1,26.00,7.82,16.00,356,6.06,1.68,100,100,100,19.7,18.5,20.6,6.25,5.10,356,26.00,0.00,1008.5,1010.2,1006.7,1001.5,1003.2,999.7,13.40,11.60,87,97,76,1.68
2023-10-08,21.5,24.2,19.4,21.3,25.9,18.1,87.30,11.02,22.70,23,4.16,0.88,100,100,100,20.6,17.9,23.9,8.32,6.61,23,87.30,0.00,1008.7,1010.1,1007.0,1001.7,1003.2,1000.0,17.54,15.00,95,99,85,0.88
2023-10-09,23.8,25.0,21.6,26.1,27.8,24.2,89.00,10.33,21.00,79,3.77,0.79,100,100,100,23.2,21.2,23.8,6.40,3.63,79,89.00,0.00,1012.9,1016.2,1009.5,1006.0,1009.2,1002.6,14.02,8.00,97,98,92,0.79
2023-10-10,23.8,27.1,22.0,26.1,28.8,23.7,5.50,6.45,13.90,43,11.78,2.44,90,100,46,21.5,20.4,22.5,4.48,2.33,43,5.50,0.00,1015.6,1017.5,1013.9,1008.6,1010.5,1007.0,10.07,5.90,87,98,71,2.44
2023-10-11,23.6,26.9,20.6,25.5,29.4,21.3,0.10,5.58,12.30,29,16.75,3.45,48,100,1,19.8,17.8,21.3,3.69,1.68,29,0.10,0.00,1017.0,1018.8,1015.8,1010.0,1011.8,1008.8,8.24,3.60,80,87,69,3.45
2023-10-12,24.0,27.0,20.8,26.5,30.9,22.1,0.00,3.49,8.50,38,17.55,3.58,76,100,2,20.0,17.9,21.7,2.87,1.84,38,0.00,0.00,1017.5,1019.8,1015.2,1010.5,1012.8,1008.3,6.64,4.10,79,84,70,3.58
2023-10-13,24.3,27.2,21.3,26.8,30.9,22.8,0.00,3.62,8.70,38,17.78,3.65,56,100,0,19.9,17.9,21.6,2.70,1.61,38,0.00,0.00,1015.9,1017.8,1013.6,1008.9,1010.9,1006.7,6.14,3.40,77,89,67,3.65
2023-10-14,24.4,28.0,21.4,27.0,31.7,22.6,0.00,3.18,7.60,24,16.89,3.60,57,100,1,19.3,17.0,21.5,2.11,0.32,24,0.00,0.00,1013.4,1015.4,1011.2,1006.5,1008.4,1004.3,5.02,1.30,74,92,61,3.60
2023-10-15,24.3,26.9,21.9,27.0,29.4,23.1,1.40,4.03,9.40,48,13.87,2.96,84,100,31,20.4,18.1,21.8,2.69,1.12,48,1.40,0.00,1013.3,1015.0,1012.1,1006.4,1008.1,1005.1,6.12,2.30,79,90,67,2.96
2023-10-16,24.3,26.2,22.3,26.0,27.3,24.2,0.50,6.45,14.00,61,11.50,2.91,93,100,42,20.3,17.9,21.8,4.45,2.48,61,0.50,0.00,1014.8,1016.3,1013.6,1007.9,1009.3,1006.6,9.86,5.00,79,92,65,2.91
2023-10-17,23.6,25.1,20.1,23.5,25.9,21.3,7.20,7.28,15.90,65,12.87,3.69,94,100,70,18.0,15.9,20.7,5.83,4.42,65,7.20,0.00,1015.6,1017.6,1014.2,1008.6,1010.6,1007.2,12.77,10.00,72,95,58,3.69
2023-10-18,23.8,25.1,22.3,25.0,27.4,23.2,7.20,9.10,18.80,78,5.46,1.81,100,100,99,21.3,18.5,23.5,6.46,4.36,78,7.20,0.00,1015.5,1017.3,1013.9,1008.5,1010.3,1006.9,13.95,9.30,86,99,72,1.81
2023-10-19,24.4,25.3,23.5,27.5,28.7,26.4,10.90,5.94,11.90,91,5.48,1.17,100,100,100,23.4,22.8,24.0,4.97,3.42,91,10.90,0.00,1014.9,1016.8,1013.5,1008.0,1009.8,1006.6,10.42,7.30,94,98,88,1.17
2023-10-20,24.1,26.6,20.5,27.2,30.5,20.8,1.90,5.30,10.80,43,10.75,2.19,100,100,100,22.3,18.5,24.1,3.96,2.91,43,1.90,0.00,1015.3,1017.8,1013.4,1008.4,1010.7,1006.4,8.64,6.90,90,96,80,2.19
2023-10-21,20.2,23.8,18.5,20.4,24.4,17.9,2.40,5.54,11.90,18,7.69,1.84,99,100,93,17.3,15.7,18.9,4.66,3.30,18,2.40,0.00,1018.6,1020.7,1016.4,1011.5,1013.6,1009.3,10.05,7.40,84,97,73,1.84
2023-10-22,21.3,25.1,17.7,22.6,27.6,17.6,0.00,4.14,8.90,20,17.47,3.34,71,100,31,17.4,14.6,19.4,2.78,1.03,20,0.00,0.00,1018.9,1020.7,1017.1,1011.8,1013.7,1010.1,6.60,2.70,79,87,69,3.34
2023-10-23,23.8,26.7,20.8,26.6,30.0,22.5,0.00,3.68,8.40,51,16.35,3.16,67,100,21,20.8,18.7,22.5,2.94,2.02,51,0.00,0.00,1017.6,1020.0,1015.6,1010.6,1013.0,1008.6,6.70,4.10,84,92,72,3.16
2023-10-24,24.9,27.7,23.1,28.5,32.2,25.4,0.00,4.61,9.50,67,18.77,3.62,23,64,0,22.2,21.2,23.1,3.20,1.41,67,0.00,0.00,1016.4,1018.6,1014.2,1009.4,1011.7,1007.3,7.39,3.10,85,94,72,3.62
2023-10-25,24.9,27.3,23.4,29.0,31.4,27.0,0.00,4.26,10.10,71,18.95,3.49,60,100,1,22.7,22.2,23.1,2.78,1.58,71,0.00,0.00,1015.6,1017.4,1013.9,1008.6,1010.5,1007.0,6.36,3.30,88,96,74,3.49
2023-10-26,24.6,27.3,23.1,28.2,31.1,26.6,0.00,4.33,9.90,78,15.96,3.03,43,100,0,22.2,21.9,22.8,2.81,1.44,78,0.00,0.00,1014.6,1017.1,1012.9,1007.6,1010.2,1006.0,6.39,3.30,87,95,74,3.03
2023-10-27,24.6,27.7,21.9,28.8,32.1,25.7,0.80,3.13,7.90,83,16.58,3.17,67,100,16,22.5,21.4,23.3,2.29,1.34,83,0.80,0.00,1014.2,1016.1,1012.4,1007.2,1009.2,1005.5,5.23,2.50,89,97,72,3.17
2023-10-28,24.5,27.1,22.8,28.2,31.3,26.5,12.00,3.51,8.10,85,12.50,2.46,79,100,46,22.4,21.8,22.9,2.82,2.12,85,12.00,0.00,1014.8,1016.7,1012.9,1007.8,1009.8,1006.0,6.14,4.60,89,98,77,2.46
2023-10-29,23.9,25.9,22.2,26.4,28.2,24.7,0.50,4.78,11.30,70,12.98,2.65,73,100,27,20.8,19.7,22.1,3.48,1.92,70,0.50,0.00,1016.1,1018.0,1014.4,1009.1,1011.0,1007.5,7.63,4.20,84,95,69,2.65
2023-10-30,24.2,26.6,22.1,26.9,29.6,24.8,1.40,3.97,9.00,49,14.34,3.01,57,100,6,20.6,17.9,21.9,2.98,1.51,49,1.40,0.00,1017.1,1019.2,1015.2,1010.1,1012.2,1008.3,6.60,2.80,81,92,68,3.01
2023-10-31,23.9,27.0,21.8,26.0,29.2,24.0,0.40,4.08,9.40,63,18.88,3.84,62,100,1,19.5,17.4,21.0,3.34,2.33,63,0.40,0.00,1018.5,1020.4,1016.6,1011.5,1013.4,1009.7,7.47,5.10,77,94,57,3.84
2023-11-01,23.9,27.0,21.3,26.1,29.7,23.4,0.00,4.18,8.80,67,18.96,3.84,38,98,0,19.5,18.1,20.8,3.13,2.52,67,0.00,0.00,1017.8,1020.1,1015.8,1010.8,1013.1,1008.9,7.05,5.40,77,91,58,3.84
2023-11-02,23.8,26.2,21.8,26.5,29.1,24.4,0.00,4.05,9.80,73,17.90,3.41,16,49,0,20.5,19.8,21.4,2.95,1.17,73,0.00,0.00,1015.6,1018.2,1013.7,1008.6,1011.2,1006.8,6.65,2.30,83,93,69,3.41
2023-11-03,24.4,27.1,22.1,28.1,30.9,25.7,0.10,3.20,7.90,83,16.76,3.22,49,100,1,21.6,21.0,22.5,2.20,1.35,83,0.10,0.00,1013.7,1015.9,1011.5,1006.7,1009.0,1004.6,5.03,2.60,85,93,70,3.22
2023-11-04,24.8,27.6,22.8,28.4,31.5,26.7,0.00,3.80,9.10,86,17.57,3.41,39,89,0,21.8,20.4,22.5,2.46,1.20,86,0.00,0.00,1013.9,1015.9,1012.6,1007.0,1009.0,1005.7,5.70,3.00,84,94,66,3.41
2023-11-05,24.9,28.1,22.9,29.0,32.4,26.9,0.00,3.47,7.80,94,17.71,3.44,12,40,0,22.3,21.7,22.8,2.24,1.10,94,0.00,0.00,1014.4,1015.8,1013.2,1007.5,1008.9,1006.3,5.22,2.30,86,96,69,3.44
2023-11-06,25.6,29.3,21.7,27.9,32.0,23.7,0.20,5.19,11.70,20,17.31,4.25,28,98,0,19.7,14.0,22.5,3.03,1.00,20,0.20,0.00,1015.3,1016.9,1014.1,1008.4,1010.0,1007.2,6.64,2.10,72,96,52,4.25
2023-11-07,24.0,26.0,21.2,24.3,26.8,20.0,0.40,6.84,14.50,58,10.93,3.35,76,100,3,17.4,11.9,21.7,4.59,2.91,58,0.40,0.00,1016.6,1019.0,1015.1,1009.7,1012.0,1008.2,9.88,6.00,67,86,52,3.35
2023-11-08,24.5,26.5,23.0,25.9,27.9,24.1,0.00,6.35,13.00,83,14.35,3.47,73,100,20,20.2,19.0,21.2,5.05,3.96,83,0.00,0.00,1015.8,1017.8,1014.0,1008.9,1010.8,1007.1,10.94,8.50,77,86,63,3.47
2023-11-09,25.0,26.5,23.9,27.3,28.4,26.0,1.20,6.11,13.40,91,10.03,2.55,82,100,45,21.7,21.1,23.0,4.87,2.94,91,1.20,0.00,1015.5,1017.2,1013.8,1008.5,1010.3,1006.9,10.47,5.90,82,91,74,2.55
2023-11-10,25.6,28.6,24.1,29.9,33.2,27.9,2.30,3.67,8.10,85,14.04,2.80,49,80,5,23.2,22.4,24.0,2.63,1.08,85,2.30,0.00,1016.1,1018.1,1014.5,1009.1,1011.2,1007.6,6.12,3.10,87,97,74,2.80
2023-11-11,24.4,26.1,23.3,26.8,28.9,25.7,3.30,6.76,14.80,78,11.86,2.44,64,100,22,22.1,20.9,23.6,5.05,2.36,78,3.30,0.00,1017.8,1020.0,1016.2,1010.8,1013.0,1009.2,10.62,4.40,87,98,76,2.44
2023-11-12,22.5,27.6,18.3,22.8,27.4,16.3,0.30,5.58,12.10,26,14.67,3.62,69,100,3,17.1,12.8,21.3,4.54,3.14,26,0.30,0.00,1020.3,1023.1,1017.9,1013.3,1015.9,1011.0,10.06,7.10,72,90,51,3.62
2023-11-13,18.9,23.1,16.2,16.9,22.3,13.6,0.00,5.85,12.10,17,15.29,3.83,39,99,3,12.1,10.5,14.3,5.05,3.95,17,0.00,0.00,1022.9,1024.8,1021.1,1015.8,1017.6,1014.0,11.02,8.30,65,70,57,3.83
2023-11-14,18.6,23.4,14.0,17.6,24.1,11.5,0.00,4.29,10.10,19,13.65,3.16,58,100,7,11.9,8.7,14.4,3.25,1.46,19,0.00,0.00,1022.8,1025.0,1020.7,1015.6,1017.9,1013.6,7.68,3.20,65,71,57,3.16
2023-11-15,20.7,24.6,16.6,20.7,25.1,15.7,0.00,5.12,11.30,55,17.21,3.60,37,97,0,15.1,12.0,18.4,3.67,2.34,55,0.00,0.00,1021.7,1023.9,1019.9,1014.6,1016.8,1012.9,8.14,4.70,70,78,58,3.60
2023-11-16,19.7,23.2,15.6,18.2,24.0,11.3,0.00,7.71,16.80,10,14.00,3.58,51,100,7,13.0,6.5,18.3,5.14,1.81,10,0.00,0.00,1023.6,1025.9,1021.7,1016.5,1018.6,1014.6,11.12,3.90,66,87,52,3.58
2023-11-17,16.7,21.1,12.9,12.5,17.7,7.7,0.00,7.38,15.10,14,18.70,5.09,45,90,0,4.0,0.9,6.1,5.75,3.93,14,0.00,0.00,1024.0,1026.0,1021.8,1016.7,1018.8,1014.7,12.53,8.10,44,57,32,5.09
2023-11-18,17.5,22.3,13.3,14.6,19.7,9.3,0.00,4.60,11.00,27,18.38,4.40,53,98,0,4.6,1.9,8.3,3.39,1.26,27,0.00,0.00,1022.8,1024.9,1020.1,1015.6,1017.7,1013.0,7.63,2.30,44,60,28,4.40
2023-11-19,17.4,22.1,12.7,16.3,22.1,11.0,0.00,3.01,8.20,50,15.44,3.10,41,100,0,9.5,7.1,12.3,2.06,1.48,50,0.00,0.00,1021.0,1023.3,1019.0,1013.9,1016.2,1011.9,4.80,2.70,61,79,48,3.10
2023-11-20,18.9,23.4,14.5,18.5,22.4,13.9,0.00,4.34,10.50,56,17.45,3.43,12,64,0,12.4,9.4,16.4,2.57,1.53,56,0.00,0.00,1019.5,1020.9,1018.2,1012.4,1013.8,1011.2,5.87,3.00,68,87,42,3.43
2023-11-21,20.3,24.0,17.8,20.7,24.4,18.4,0.00,4.20,9.60,73,17.56,3.33,5,39,0,15.5,13.4,16.8,3.02,1.50,73,0.00,0.00,1017.7,1020.0,1015.3,1010.6,1012.9,1008.3,6.93,3.10,75,91,54,3.33
2023-11-22,21.0,24.4,18.1,22.1,25.0,19.4,0.00,4.14,9.80,73,14.97,2.84,59,99,4,16.7,16.0,18.0,2.48,0.78,73,0.00,0.00,1016.4,1018.7,1014.2,1009.4,1011.7,1007.2,5.73,2.10,78,94,60,2.84
2023-11-23,21.7,26.8,15.3,23.7,28.8,15.8,0.00,2.26,6.50,50,16.95,3.21,51,100,0,17.0,14.4,19.0,1.31,0.67,50,0.00,0.00,1016.5,1018.9,1014.9,1009.5,1011.9,1008.0,3.37,1.40,76,94,52,3.21
2023-11-24,20.9,24.6,16.6,20.5,22.3,17.7,0.00,7.91,17.40,73,15.89,3.66,26,88,0,16.0,12.8,17.8,4.93,1.20,73,0.00,0.00,1019.3,1021.8,1017.4,1012.3,1014.7,1010.2,10.60,2.30,76,97,50,3.66
2023-11-25,20.7,23.8,17.9,19.5,22.8,15.8,0.00,6.53,14.10,72,16.69,3.97,8,31,0,14.5,12.2,16.9,5.48,4.71,72,0.00,0.00,1020.9,1023.1,1018.7,1013.8,1016.0,1011.7,12.02,10.30,68,81,49,3.97
2023-11-26,20.5,24.8,17.4,20.6,25.0,17.4,0.00,5.32,11.00,66,16.79,3.41,17,100,0,14.9,12.8,16.7,3.03,1.25,66,0.00,0.00,1020.3,1022.1,1017.9,1013.2,1015.0,1010.9,7.18,2.50,72,90,48,3.41
2023-11-27,20.8,27.1,15.1,21.1,27.1,15.2,0.00,3.18,8.50,22,16.93,3.51,0,0,0,14.1,12.7,16.8,2.12,0.78,22,0.00,0.00,1018.2,1020.2,1016.2,1011.2,1013.2,1009.3,5.01,2.40,68,93,41,3.51
2023-11-28,21.1,24.8,16.9,20.1,23.9,15.6,0.00,6.05,12.50,59,17.00,4.20,17,100,0,13.4,11.0,17.3,4.31,2.44,59,0.00,0.00,1018.8,1020.9,1017.2,1011.7,1013.9,1010.2,9.55,6.00,62,78,47,4.20
2023-11-29,22.2,24.8,20.7,22.0,24.0,20.2,0.60,6.04,13.70,72,11.35,3.21,68,100,8,16.4,14.3,18.6,4.75,2.28,72,0.60,0.00,1018.6,1020.7,1017.0,1011.6,1013.6,1009.9,10.48,4.80,70,86,56,3.21
2023-11-30,23.1,26.8,20.7,24.2,27.1,20.8,0.00,4.52,10.60,56,12.93,3.08,58,100,7,17.8,15.4,19.5,3.26,1.88,56,0.00,0.00,1019.9,1022.2,1017.9,1012.9,1015.1,1010.9,7.39,4.50,73,83,56,3.08
2023-12-01,19.2,22.8,15.9,17.2,21.0,13.2,0.00,5.44,12.00,19,11.06,3.43,84,100,7,10.8,8.4,14.7,4.37,3.22,19,0.00,0.00,1021.6,1024.0,1019.5,1014.5,1016.9,1012.4,9.69,6.50,59,72,48,3.43
2023-12-02,18.6,23.3,14.8,17.3,23.0,11.8,0.00,4.24,9.10,40,14.55,3.42,48,100,0,10.5,5.8,15.7,2.96,1.82,40,0.00,0.00,1021.8,1024.1,1019.2,1014.6,1016.9,1012.2,7.10,3.50,60,81,49,3.42
2023-12-03,20.6,24.7,16.5,20.7,24.8,15.8,0.00,3.77,8.70,54,13.86,3.02,83,100,46,14.8,10.8,17.0,2.88,2.14,54,0.00,0.00,1020.4,1022.9,1018.0,1013.3,1015.8,1011.0,6.70,4.30,71,83,49,3.02
2023-12-04,20.7,25.7,16.5,21.8,27.3,17.1,0.70,2.43,6.60,8,13.37,2.66,66,100,19,15.5,13.7,16.7,1.57,0.00,8,0.70,0.00,1017.3,1019.7,1015.0,1010.3,1012.6,1008.0,4.30,1.80,73,86,55,2.66
2023-12-05,19.9,25.5,15.2,20.8,27.0,14.7,0.00,3.03,8.30,19,14.76,2.81,84,100,25,14.6,11.1,17.6,1.52,0.32,19,0.00,0.00,1015.6,1017.4,1013.3,1008.5,1010.4,1006.3,4.30,1.40,72,85,51,2.81
2023-12-06,20.3,23.9,17.5,20.1,25.0,14.8,0.60,4.85,10.70,13,10.72,2.94,80,100,1,13.7,7.0,17.9,2.83,1.08,13,0.60,0.00,1017.8,1019.7,1016.3,1010.7,1012.6,1009.3,6.30,1.70,68,93,39,2.94
2023-12-07,19.0,24.8,15.3,16.8,22.1,12.3,0.00,4.26,9.80,36,16.74,4.19,76,100,3,7.3,2.5,12.4,3.26,1.71,36,0.00,0.00,1018.0,1019.9,1016.3,1010.9,1012.8,1009.3,7.33,3.30,50,82,23,4.19
2023-12-08,19.0,23.4,14.0,19.0,22.5,13.8,0.00,4.10,10.20,72,14.96,2.93,83,100,13,14.1,11.6,17.9,2.81,1.77,72,0.00,0.00,1016.7,1018.6,1014.7,1009.6,1011.5,1007.7,6.18,3.50,75,92,48,2.93
2023-12-09,22.0,25.0,19.8,24.3,27.0,21.8,0.00,3.96,10.00,100,13.59,2.54,52,100,3,19.6,18.2,20.3,2.71,1.63,100,0.00,0.00,1014.8,1017.0,1013.1,1007.8,1010.0,1006.1,6.32,3.50,87,97,70,2.54
2023-12-10,22.7,26.3,19.8,25.0,28.2,21.8,0.00,4.04,10.00,82,14.93,2.89,32,100,6,19.7,18.8,20.6,2.91,2.01,82,0.00,0.00,1013.9,1015.7,1012.3,1006.9,1008.7,1005.4,6.75,4.10,84,97,65,2.89
2023-12-11,23.4,27.3,20.8,26.4,30.2,23.5,0.10,2.62,6.60,88,11.16,2.29,39,100,0,20.1,19.6,20.7,1.76,0.42,88,0.10,0.00,1014.6,1017.1,1013.3,1007.6,1010.1,1006.3,4.38,0.80,83,94,64,2.29
2023-12-12,23.5,29.0,19.7,25.0,30.6,19.0,1.10,5.06,10.30,46,15.41,3.50,18,98,0,18.6,15.1,21.5,3.47,1.03,46,1.10,0.00,1016.3,1019.3,1014.7,1009.3,1012.2,1007.6,7.71,1.80,76,96,49,3.50
2023-12-13,21.3,23.5,20.0,21.8,23.6,19.9,0.30,6.10,13.60,75,10.16,2.14,84,100,23,18.6,17.8,19.6,5.17,3.79,75,0.30,0.00,1019.3,1021.2,1017.6,1012.2,1014.1,1010.5,11.13,8.10,85,95,72,2.14
2023-12-14,22.3,25.1,20.5,23.8,27.0,21.2,0.00,5.30,11.70,79,14.30,2.71,54,100,2,19.6,18.7,20.8,4.15,1.58,79,0.00,0.00,1018.8,1020.9,1017.1,1011.8,1013.8,1010.1,9.33,4.80,85,96,71,2.71
2023-12-15,23.3,26.9,21.2,26.3,30.1,23.9,0.00,3.82,9.20,95,13.92,2.64,58,100,6,21.1,20.6,22.0,2.78,1.49,95,0.00,0.00,1016.3,1018.5,1013.9,1009.3,1011.4,1007.0,6.38,3.40,88,97,69,2.64
2023-12-16,15.1,22.0,9.6,11.5,25.7,4.8,4.10,7.67,17.00,12,12.29,3.34,79,100,23,7.4,0.3,21.8,6.25,1.72,12,4.10,0.00,1020.9,1025.9,1016.7,1013.7,1018.5,1009.7,13.52,3.40,62,100,43,3.34
2023-12-17,10.8,14.5,8.3,6.7,11.3,3.2,0.00,6.34,13.40,12,8.15,2.40,85,100,26,2.8,-1.1,5.4,4.64,3.22,12,0.00,0.00,1025.2,1028.1,1023.0,1017.8,1020.7,1015.7,10.43,7.00,58,72,50,2.40
